IGKC,MMP11,IGHG3,RGS1,LTF,COL3A1,APOD,PI16,CD74,ACKR1,ENSG00000253755,IGFBP3,CCR7,IGHG1,KIT,MMP7,C7,AZGP1,CXCL14,RGS5,THBS4,SFRP4,C3,BIRC3,SFRP2,CCL21,APLNR,CFD,RNASE1,IGHG4,POSTN,KRT4,KRT81,COMP,COL1A2,FN1,VWF,STC1,CXCR4,HLA-DRA,KRT6A,CLDN5,COL1A1,OLFM4,PLVAP,VGLL1,LYVE1,PECAM1,SAMSN1,IGHG2,JCHAIN,EFEMP1,CLU,MAGEA6,MATN1,CHI3L2,MYOC,COL4A1,DPT,LPL,COL10A1,GTSF1,CLEC14A,CCN2,IGKV1-5,HYAL2,CCNB1,LAMP3,CCN3,KDR,NEK2,CALML5,DCN,RAD21,CCL2,TK1,MYBPC1,TNN,PIGR,AARD,COL11A1,SELP,CALB2,DIO2,ADH1B,ALDH3A1,SLCO2A1,TFF3,CDCA8,CXCL2,MAGEA3,KLK7,MZB1,AOC1,GPX3,HLA-DPA1,IGLC2,CDH5,STEAP4,GPC3,PKHD1L1,A2M,IL1R2,FGFBP1,BIRC5,ASPM,ENPP2,KIF20A,PLA2G2A,TGM2,TIMP1,FMO1,PAGE2,MB,CXCL1,CMAS,DNASE1L3,LCP1,NUSAP1,PLK1,COL8A1,ALOX5,ERP27,CDC20,NDC80,MAGEA10,CT83,DKK1,CD83,CAVIN2,ENG,LOXL4,RRM2,DES,DUSP2,MAGEA4,SLC6A14,FXYD3,CHI3L1,PIK3R6,PRG4,IGKJ4,COL6A3,UCP2,CENPW,F13A1,CSF2RA,TEK,ACTG2,LUM,KRT77,TKTL1,PRF1,DEPDC1,AGT,FCER1G,RAMP3,FCN3,CDK1,AGR2,KLK10,THBD,PKIB,SCG2,CASQ2,IL7R,SELE,PDK4,MFAP5,CILP,TNNT3,CDKN2A,CDCA2,ALDH1A1,TPD52,IBSP,SPTSSB,LGR5,CA2,CTSK,GIRGL,CDH19,MUC16,C1S,MYH11,WNT2,IGLC3,MCAM,PLAU,PLEK,KRT86,NMB,MYF5,GPT,RGS2,HSPA6,SPAG5,KLK5,IGKJ1,MAGEA12,CENPF,ENSG00000211678,PRSS35,TPX2,NOTCH4,CXCL10,HMMR,GSTA1,NHERF1,GPR160,MAGEA1,CD1E,SLC7A3,CYRIA,CKAP2L,ATAD2,ELOBP2,ZWINT,KIF23,AQP3,CALCRL,FABP4,S1PR1,KRT16P6,STK38L,MMP1,ZBED2,DDAH1,HLA-DPB1,LAPTM5,PABIR2,TOP2A,EDN2,PCDH12,GABRP,ALDH1A2,NUF2,MUSK,PENK,COL12A1,PRND,SGK1,ANGPTL7,ABCA8,HLA-DRB1,CD36,TCN1,MMP2,FLT1,CCN5,COL2A1,CSAG1,SPP1,KRT19,CDKN3,ADGRF5,GPR183,ESAM,CETP,ENO3,ATP13A5,C1QTNF3,DEPP1,TNC,CCL11,IGLC6,MYO1G,CHRNA1,C16orf89,GJB2,ANGPTL1,MMP3,HLA-DQA1,APOC1,ABCB1,LYZ,IDO1,DCX,SLC39A2,CCNB2,PLAAT1,TTK,H4C3,RBP7,IGHJ4,CPM,CYP1B1,DPEP1,RGS16,EMCN,CPXM1,ISG20,CD1B,ASPN,MUC3A,CDV3,SRPX,IGHA2,IL10RA,MKI67,DLG1,PDGFRA,CFP,UBE2C,CMTM7,CYTIP,FBXO5,NCAPG,CXCL8,IGHA1,ECT2,KRT15,CCL8,GREM1,CXCL12,KIF15,BATF,PTPRB,ASB5,FBLN1,NCKAP1L,CA9,KRT6B,COL5A2,AIF1,CD84,MMRN1,HJURP,CCL22,CYP4F12,GJA5,SELPLG,PNPLA7,GBP3,KCNA5,KCNJ2,TAL1,GCNT3,CCN1,ADAMTS6,CENPE,ACSL5,CYTL1,CEACAM6,TREML1,MELK,KCNJ8,SELL,S100A9,RGS10,ADH1C,SCGB2A2,VCAM1,GIMAP7,RNF8,SUCNR1,DYSF,TSPAN7,TSPAN8,HBEGF,CLDN4,TMSB15A,CD163,SULF1,ITGA11,PLIN2,KERA,ADAMTS1,FLT3,SCIN,SYCP2,TTN,SCEL,CORO1A,RHCG,ANGPT4,RHOH,SLCO2B1,CLCA2,LAMC2,IRF4,CDCA5,TPD52L1,FREM2,IL13RA2,SRL,AVPR1A,OGN,IRAG2,GPD1L,CCNA2,GNAO1,CYSLTR2,ADGRL4,IGKV1-6,SHTN1,KRT17,CEBPG,EXOC3L1,PTPRC,TRIM43,ACTRT3,BPIFB1,CAPN8,DGKG,EGFL7,PTAFR,KLK11,LOC100420057,MS4A6A,PLEKHS1,FAM124B,MFAP4,CYP26A1,MAD2L1,ENSG00000178631,LCN2,STRA6,BUB1,FCRL5,KRT13,KNSTRN,FYB1,IQGAP2,SYT17,SCGB3A1,INSR,KRT7,MAOB,KRT75,NOS3,FAM107A,FMO2,DPEP3,HCK,ANGPT1,CCDC80,OTUD6B,EXO1,BIN2,TNNC1,IGFBP5,CAPRIN2,PCK1,EDN1,DCLRE1A,GDF3,VEGFD,FCGR2A,GLIPR1L2,ELAPOR1,IL4I1,IL1RN,CLIC3,FEN1,GABRR1,FAM3D,NOSTRIN,ABCG2,SV2B,ANP32E,GJA4,GALNT14,STMN2,DSG3,MAL2,CTSS,PARM1,CPVL,CSF1R,ACTA1,KL,MYCN,MUC1,HLA-DQB1,ENSG00000230910,BUB1B,SLC9A3P2,MAPRE2,BCHE,IGHV3-23,LYPD5,TYROBP,MNDA,DIO3,IFI27,MOCOS,HTR7,HSD17B6,RERGL,STAC,MS4A7,CLDN1,GPNMB,TMEM71,SEMA4B,STAB2,DAPP1,OASL,GRHL1,TESPA1,CFTR,IGKV3-20,ERMP1,MSLN,SLC20A1,MGP,GPR179,OPRK1,TIMELESS,ENSG00000236409,CLDN3,TACSTD2,CDKN2B,DLL4,NQO1,RARRES1,GPR182,SLPI,LINC01539,MRC1,S100B,S100A14,GPRC5A,CAND1,ENSG00000271615,TNFRSF11B,H1-2,RECQL,TREM1,F8,HCLS1,ADTRP,CA12,IGKV3-11,CMPK2,TIMP3,ADGRG4,NXPE3,KCNJ6,SCRN1,PLD5,CD14,ENSG00000211676,TMOD1,FASTKD5,CNTN5,SLC38A11,ESR1,IGHV1-24,F2RL2,CD80,PTTG1,NWD1,IP6K3,TRIB3,SERPINB7,ENSG00000280048,IGHV3-33,PAX7,CD86,PLS1,CKM,RTN4IP1,MAP1LC3C,P2RX1,PRSS23,FHL5,GRIN3A,KIF2C,LRRN3,TFPI,KCNQ3,FHL1,CA6,SRGN,ENPP3,SPDYC,CHRDL1,LRRC10B,ANKRD30A,MAGEC2,IQCG,UNC45B,ACKR3,PPARG,LINC01980,TSHR,SSX2IP,SLC15A1,IFT70A,RSPO1,SOCS2,PCDH8,ESM1,TUBAL3,TMEM171,ISG15,FLRT3,LRP1B,ASB2,GIMAP4,MYL11,IGHV3-62,MATN4,ADAM12,AKAP12,COTL1,C5AR2,ANO3,PBK,ZMYND19,LEMD1,RAB3IP,IL20,CIT,MARCHF3,GBP6,ST6GALNAC3,LRP2,TNNI1,ADGRG3,CCDC91,STATH,EGFL6,ITGAX,SERPINB2,PPP1R14C,TNMD,RBM47,TF,MYF6,IGHJ3,TDRKH,EBI3,ENSG00000279166,BICC1,FLT4,IDO2,ACOT4,SCN5A,TRABD2A,SPOCD1,PAX3,MAB21L4,DNM1L,CDH6,BNIPL,DOCK2,KIFC1,RELN,MTTP,BMX,OTX2,CXCL17,RABL3,TMEM17,GFRA1,AGTR1,TMEM132B,PPM1H,COL28A1,FSD1,ABCD2,CDX1,HEPACAM2,TNFRSF17,PIMREG,ADM,KRT14,NOS2,TPO,ENSG00000253415,LINC00968,ALOX5AP,PDIK1L,ESCO2,TDRD7,GCNT1,CDCP1,DNAJC6,KCNJ11,RTP3,ARPP21,ENSG00000264990,SLC1A7,SPC25,GRAMD2A,PWWP3B,PON3,CYP2C8,HOXA3,LGI1,MX1,ERN2,BICDL1,VSIG4,GVINP1,HAS2,CAB39,LRRC4C,CLIC6,CD3D,H2BC8,ZNF407,DCLK3,SERPINA1,ATP6V0A4,CAPN2,NLRP7,GRHL3,RTKN2,MPO,CES1,CTHRC1,TMEM72-AS1,HSPB3,ENSG00000184274,SLAMF7,HTN3,RAD51AP2,BMP3,NAPSB,MSMB,ACTBL2,TSPAN1,TAC1,ROBO4,STC2,MXRA5,THBS1,NEB,HTR2A,STIL,NELL1,MYO18B,IL1B,FOXN2,TBXAS1,CA4,ITGA1,WNT10B,ANK2,ELF5,ENSG00000273295,HLA-DQB2,DENND2D,LAX1,C6orf15,OR51E1,NCAM1,DYNLT5,C18orf54,GPR62,LRG1,PHF21B,LRRC15,SLCO1A2,ZHX1,EZH2,PDGFRL,PPP1CB,SLC40A1,AGBL1,SERPINE1,LRRC2,KIF27,LPAR5,ABI3BP,CAPN11,WSCD1,CST7,IGHV3-35,ACTA2,ATP6V0E2-AS1,H4C8,HIGD1B,SLC6A4,KLK6,TDO2,F5,MELTF,KRT16,RCSD1,ASB9,MORC4,LY6D,KBTBD8,NEFL,RASGEF1A,KCNK1,IQUB,RACGAP1,FILIP1,ENSG00000259581,UNC13B,POU2F3,UTP11,LEFTY2,KIF19,CD34,FGL2,SYNDIG1,SQLE,TLL2,ENSG00000285492,GPAT3,PIK3R5,FAR2,TOP2B,ACAN,GOLT1B,SLC2A1,ITIH3,LINC01915,CAPG,PPEF1,PXDNL,H2AC12,OR5P2,OPN4,PIKFYVE,ACSL1,NUP107,PRR15L,IGHJ5,TCF19,DPP4,SSUH2,ANKRD33B,FBXO45,S100A8,ENSG00000214189,BAALC,RAG1,SGCA,CYSLTR1,ANGPT2,ALPL,S100A2,CCL19,PHACTR3,ADCY4,LINC01133,ANGPTL4,ENTREP2,NPTN-IT1,DIPK1A,SCARA5,GLRA3,ITK,IQGAP3,RAPSN,SIAH2,LMOD3,LAMC3,FAM111B,NOD2,PARP9,B3GNT9,WIF1,HMGB3,TIMM8A,MOCS1,DUSP26,MASP1,HRC,PHTF1,PDZRN4,CLSPN,SEMA3G,PRPS1,PFKFB2,PLEKHB1,LRRTM3,RORB,CHRM5,GAB3,RAMP1,HECW2,PIK3C2G,TENT5D,MYOG,IGHJ6,HSPH1,DDX25,RAB37,SLA,TAGLN,GRM2,ENSG00000281100,UBE2QL1,SLC1A2,PMAIP1,S1PR3,PTHLH,DDIT4L,GEN1,BMPER,CFAP91,SMC4,CAB39L,ENSG00000261758,MIPEP,SPINK6,ENSG00000272360,CD22,FANCI,LDB3,GPR12,SYNDIG1L,PLCXD3,KLHDC7A,GEM,P2RY14,ENSG00000182632,ENSG00000233821,FGF19,LVRN,UGT3A2,BATF2,KBTBD12,ANK1,NFAM1,SKA3,HLA-DRB5,PAK5,DIRAS2,ENSG00000272463,LILRA2,KLK8,GPM6A,KLHL4,KRT5,SPIB,ABCC3,ENSG00000265413,PCDHB17P,F2RL3,SCN9A,RPS3P5,SNX8,TMPRSS2,TNNT2,FBXW12,ADAMTS8,CHRNB4,ENSG00000237541,WFDC2,HPSE2,ENSG00000231407,ENSG00000284959,NEU3,PRUNE2,TGFBI,VIPAS39,KRT8P15,DYRK2,GRIK3,INPP4B,FMO3,GFRA3,ENSG00000281162,FRZB,ITPRID1,SLC12A8,SEZ6L,ECEL1,SPDEF,ENSG00000278971,ATP1A2,COL9A1,PRIMA1,IGHV3-43,SLC14A1,RAP2B,ENSG00000268751,LINC01119,CRHBP,SOX11,INTS7,P2RY6,GNGT2,CNOT11,ENSG00000211673,SLAMF1,PACSIN3,CDKL2,SYNGR3,ECRG4,AKAP1,IFIH1,TOGARAM2,OLFML2B,P2RY10,SLC26A7,ENSG00000279673,ENSG00000215515,ANXA13,TECTA
0.0,0.0,0.0,0.0,0.0,0.33167278632623876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3157668798085938,0.29891692645010676,0.0,0.0,0.0,0.0,0.0,0.0,0.31960278798874886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32856591127503526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3271763780161956,0.0,0.0,0.0,0.0,0.0,0.0,0.32925199521062753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3056249307462783,0.0,0.0,0.0,0.2972618564409929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30595611302209935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
